id,title,subtitle,level,links,quadrant,summary,descriptions,time_min,titles,titre,auteur,duree_secondes,duree_hh_mm_ss,type,hash_id,url_bis
7d1e5dd10aa10962f6f8bbdd94b77feb,stabilite economique,2. comment bitcoin peut redresser l'economie ?,2,https://btctouchpoint.com/fr/graduellement-dabord-puis-soudainement-1/,comment bitcoin change societe,"Le texte parle de l'évolution progressive de Bitcoin et de son impact sur la société et la culture. Il fournit des guides pratiques, des ressources et des réflexions sur l'utilisation de Bitcoin.","Bitcoin comme monnaie, Processus d'adoption de Bitcoin, Éducation sur Bitcoin, Liens entre Bitcoin, la Fed et l'économie monétaire, Propriétés de la monnaie, Compréhension de la monnaie et de Bitcoin, Évolution intellectuelle vers la compréhension de Bitcoin",,"""Bitcoin: Évolution, Impact et Utilisation""",,,,,,,
bf34e629d15b78a3780fa6e81a960e8b,stabilite economique,2. comment bitcoin peut redresser l'economie ?,2,https://btctouchpoint.com/fr/letalon-bitcoin-de-saifedean-ammous-resume/,comment bitcoin change societe,"Le résumé de l'ouvrage ""L'Étalon Bitcoin"" de Saifedean Ammous met en lumière l'importance de Bitcoin, ses impacts sur la société et la culture, ainsi que son influence sur les individus. Le livre explore les différents aspects de Bitcoin et fournit des ressources pratiques pour mieux comprendre cette cryptomonnaie.","L'Étalon Bitcoin de Saifedean Ammous, Spécificité du bitcoin, Histoire de la monnaie, Rapport stock/flux, Monnaies dures vs monnaies faibles, École autrichienne, Thésaurisation de l'or, Acceptation universelle de l'or comme monnaie, Qualités de l'or, Monnaie dure vs monnaie faible",14,"""Décryptage de Bitcoin: Impact sur la société, la culture et les individus""",,,,,,,
1dde9cb29d5605442001f6a060fcea5c,stabilite economique,2. comment bitcoin peut redresser l'economie ?,2,https://btctouchpoint.com/fr/letalon-fiat-de-saifedean-ammous-resume/,comment bitcoin change societe,"Le résumé présente le livre ""L’Étalon Fiat"" de Saifedean Ammous, abordant des sujets liés à Bitcoin, son impact sur la société et la culture, ainsi que des conseils pratiques sur son utilisation. Le texte fournit des ressources telles que des podcasts, des articles, des mèmes, des livres et des cours pour approfondir la compréhension de Bitcoin.","L'Étalon Fiat de Saifedean Ammous, Monnaie fiat, Vendabilité dans l'espace, Vendabilité dans le temps, Bitcoin, Dollar, euro, monnaies étatiques, Richard Nixon, Convertibilité du dollar en or, Carl Menger, Commerce international, Réserves fractionnaires, Inflation, Volatilité, Blockchain",21,"""Décryptage de Bitcoin: L’Étalon Fiat de Saifedean Ammous et ses Impacts Sociétaux et",,,,,,,
09b8a4269a6f48ccb097ce035a9ca694,stabilite economique,2. comment bitcoin peut redresser l'economie ?,2,https://youtu.be/cwqJOl3yan8?t=3743,comment bitcoin change societe,"Les libertés sont menacées et suscitent l'indifférence générale selon Alexandre Stachtchenko, soulignant un manque d'engagement envers ces questions.","Attaque des libertés, Indifférence de tous, YouTube, Droits d'auteur, Contact, Publicité, Développeurs, Conditions d'utilisation, Confidentialité, Règles et sécurité, Premiers pas sur YouTube, Nouvelles fonctionnalités, Google LLC",0,"""Menace sur les Libertés: Manque d'Engagement et Indifférence Générale selon Alexandre Stachtchenko""","""Nos libertés sont attaquées et tout le monde s'en f***"" [Alexandre Stachtchenko]",Grand Angle Crypto,5192.0,01:26:32,vidéo,9186b64a0e9f227bea38b087ef8ee3eecfb271cf493338f6a671d2df0debe814,https://www.youtube.com/watch?v=cwqJOl3yan8&t=3743s
bed52fff1fa9d7b81b0b350263bbbd63,stabilite economique,2. comment bitcoin peut redresser l'economie ?,2,https://btctouchpoint.com/fr/synopsis-de-la-serie-saylor-transcript-du-podcast-what-is-money-de-robert-breedlove/,comment bitcoin change societe,"Le résumé de la série Saylor du ""What is Money Show"" aborde différents aspects de Bitcoin, de son utilisation à ses impacts sur la société et la culture, ainsi que sur la transformation personnelle. Il fournit des ressources telles que des podcasts, articles, mèmes, livres et un lexique pour approfondir la compréhension de Bitcoin.","Série Saylor du ""What is Money Show"", Michael Saylor, Robert Breedlove, Episodes de la série, Contenu et durée des épisodes, Réactions positives, Réflexion sur l'argent, Système monétaire comme système énergétique, Importance de l'énergie dans la monnaie",,"""Décryptage complet de Bitcoin dans la série Saylor du ""What is Money Show""""",,,,,,,
8318bc43e83b0d7af41158a48d21bfe6,stabilite economique,2. comment bitcoin peut redresser l'economie ?,2,https://btctouchpoint.com/fr/cycles-dinnovations-technologiques/#booth,comment bitcoin change societe,"Le texte discute des cycles d'innovations technologiques liés au Bitcoin, abordant des sujets tels que l'utilisation de Bitcoin, son impact sur la société et la culture, ainsi que son influence sur les individus. Il propose également des ressources telles que des podcasts, des articles, des mèmes, des livres, un lexique, des cours et un blog pour approfondir la compréhension de Bitcoin.","Cycles d'innovations technologiques, Kondratiev, Bitcoin, Croissance exponentielle, Performance exponentielle, Adoption exponentielle, Loi de Moore",12,"""Exploration des Cycles d'Innovations Technologiques du Bitcoin: Impact sur la Société, Culture et Individus""",,,,,,,
b858216a0964471edb19f95ebd120a32,stabilite economique,2. comment bitcoin peut redresser l'economie ?,2,https://btctouchpoint.com/fr/le-prix-de-demain-introduction/,comment bitcoin change societe,"Le texte aborde l'introduction du livre ""Le prix de demain"". Il offre des premiers pas pour comprendre Bitcoin, ses principes et son influence sur la société et la culture. Le contenu propose des conseils pratiques et des ressources pour appréhender Bitcoin et son impact.","Introduction au prix de demain, Technologie déflationniste, Économies conçues pour une ère pré-technologique, Choix économiques, Impact des choix économiques sur la vie quotidienne, Remise en question des croyances établies, Nécessité de construire de nouveaux cadres économiques",26,"""Découvrir Bitcoin : Guide pratique pour comprendre son influence sur la société et la culture""",,,,,,,
4a9afbc84692ecb6e414d8e0c7d6e5d6,stabilite economique,2. comment bitcoin peut redresser l'economie ?,2,https://btctouchpoint.com/fr/cycles-dinnovations-technologiques/#jeffbooth,comment bitcoin change societe,"Le texte discute des cycles d'innovations technologiques liés au Bitcoin, abordant des sujets tels que l'utilisation de Bitcoin, son impact sur la société et la culture, ainsi que son influence sur les individus. Diverses ressources sont également proposées pour approfondir la compréhension de Bitcoin.","Cycles d'innovations technologiques, Cycles de Kondratiev, Bitcoin, Innovation financière, Croissance exponentielle, Analyse de l'essor de Bitcoin, Progression technologique, Loi de Moore, Adoption exponentielle",12,"""Les Cycles d'Innovations Technologiques du Bitcoin: Impact sur la Société et la Culture""",,,,,,,
7e8c9e8e4b38410ffc7d26b2cccd2b19,stabilite economique,2. comment bitcoin peut redresser l'economie ?,2,https://value4value.info/?s=09,comment bitcoin change societe,"Le modèle de monétisation Value4Value est présenté comme une nouvelle façon de penser à la valeur, combinant un format de contenu, une approche financière et un style de vie. Il promeut la liberté, la connexion, la censure résistante, et a trouvé du succès dans des domaines tels que les podcasts et les créations artistiques.","V4V, Monétisation, Format de contenu, Mode de vie, Succès de V4V, Créateurs, Modèle de monétisation, Feedback, Temps, Talent, Trésor, Contribution",1,"""Value4Value : Liberté, Connexion et Succès dans la Monétisation Créative""",,,,,,,
a9014e9631216ff81a2ffe44f71bc253,energie,2.  minage de bitcoin : quelle utilisation d'energie ? comparee a quoi ?,2,https://btctouchpoint.com/fr/graduellement-dabord-puis-soudainement-4-bitcoin-ne-gaspille-pas-d-energie/,comment bitcoin change societe,"Le texte discute de l'efficacité énergétique de Bitcoin et souligne qu'il n'est pas gaspilleur en termes d'énergie. Il aborde également différents aspects de l'utilisation de Bitcoin, son impact sur la société et la culture, ainsi que des ressources pratiques liées à cette crypto-monnaie.","Bitcoin, Énergie, Monnaie, Coordination économique, Sécurité du réseau, Intégrité monétaire, Consommation d'énergie, Nœuds, Transactions, Preuve de travail, Impact environnemental",,"""Bitcoin : Efficacité énergétique, impact sociétal et ressources pratiques""",,,,,,,
66477fc9b39b0db549b8805cfd8d9648,energie,2.  minage de bitcoin : quelle utilisation d'energie ? comparee a quoi ?,2,https://www.coindesk.com/business/2020/05/19/the-last-word-on-bitcoins-energy-consumption/,comment bitcoin change societe,Nic Carter discute de la consommation d'énergie de Bitcoin dans un article récent sur CoinDesk.,"Consommation d'énergie de Bitcoin, Crypto-monnaies, NFTs, ETF Bitcoin, OpenAI, Sam Altman, Microsoft, NFT, Ethereum, Trading de crypto, Sharding Ethereum, Bots de trading crypto, Mineurs, Staking, DeFi, Pyth Network, Token governance, Politiques et réglementations, CBDCs, Technologies blockchain, Oracles, Zéro-connaissance, Web3, Événements Consensus, Prix des crypto-monnaies",14,"""Analyse de la consommation d'énergie de Bitcoin par Nic Carter""",,,,,,,
9222d99e1896f8857a06b4e39877fee3,energie,"3.  vertus economiques, sociales, environnementales du minage",2,https://www.clubic.com/bitcoin/dossier-427860-mythes-et-realites-sur-l-impact-ecologique-de-bitcoin.html,comment bitcoin change societe,"Le texte discute de huit mythes et réalités concernant l'impact écologique de Bitcoin, mettant en avant notamment le fait que Bitcoin est extrêmement énergivore.","Impact écologique de Bitcoin, Consommation énergétique de Bitcoin, Comparaison avec d'autres usages, Utilisation du charbon, Empreinte carbone, Coût des transactions, Génération de déchets électroniques, Idées reçues sur Bitcoin",,Les mythes et réalités de l'impact écologique de Bitcoin : La vérité sur sa consommation énergétique.,,,,,,,
5f16df8489c991514d0d042498d89afb,energie,"3.  vertus economiques, sociales, environnementales du minage",2,https://tftc.io/martys-bent/issue-1295-arctic-blast-affected-btcoin-hashrate/,comment bitcoin change societe,"L'épisode n°1295 : Le froid arctique a affecté le hashrate du Bitcoin car la demande résidentielle en électricité a augmenté, entraînant l'arrêt de certaines opérations minières.","Impact of arctic blast on Bitcoin's hashrate, Electricity demand during cold weather, Miners shutting down operations to stabilize grids, Demand response programs for miners, Contracts for miners to manage electricity usage, Profitability of miners during peak demand, Selling power back to the grid, Misunderstanding of miners' actions, Energy policy in the US, Energy sources supplying power in Texas",,"""Le froid arctique impacte le hashrate du Bitcoin : arrêt des opérations minières""",,,,,,,
ae9715be7a346770e6a4333bb6a56f7e,energie,"3.  vertus economiques, sociales, environnementales du minage",2,https://www.technologyreview.com/2023/01/13/1066820/cryptocurrency-bitcoin-mining-congo-virunga-national-park/,comment bitcoin change societe,"Le parc national le plus célèbre du Congo, Virunga, s'engage fortement dans la cryptomonnaie en hébergeant une mine de Bitcoin pour protéger ses forêts et sa faune emblématique. Cette initiative suscite des interrogations sur l'association entre gorilles, milices et Bitcoin dans ce contexte unique.","Parc national de Virunga, Bitcoin, Mine de Bitcoin, Énergie propre, Congo, Milices, Gorilles de montagne, Conservation, Développement communautaire, Ressources naturelles, Économie durable, Financement du parc, Opportunités économiques, Hydropower, Développement commercial",,"""Le Parc National Virunga: Une Alliance Inhabituelle entre Gorilles, Milices et Bitcoin""",,,,,,,
3f4b80b6e31fae2cc0e1a40ed4fc8ef7,energie,"3.  vertus economiques, sociales, environnementales du minage",2,https://inbitcoinwetrust.substack.com/p/bitcoin-mining-and-nuclear-power,comment bitcoin change societe,"Le texte discute du mariage potentiel entre le minage de Bitcoin et l'énergie nucléaire, soulignant les avantages possibles pour un grand nombre de personnes. Il met en avant l'idée que Bitcoin est là pour rester et que cette opportunité devrait être saisie rapidement.","Bitcoin Mining, Énergie nucléaire, Avantages, Révolution, Crise de l'énergie, Guerre en Ukraine, Inflation, Fed, Taux d'intérêt, Énergie, Modernité",,"""Le mariage prometteur entre le minage de Bitcoin et l'énergie nucléaire : une opportunité durable à saisir""",,,,,,,
3ef36a6d72add5623c4399dc44eee9cf,energie,4. d'une pierre deux coups : se chauffer en minant bitcoin,2,https://parlonsbitcoin.com/podcasts/wisemining-et-energie,comment bitcoin change societe,"Le Bitcoin et son impact sur l'utilisation de l'énergie sont discutés, mettant en lumière comment le minage à domicile peut réduire les coûts de chauffage. Alexandre Vinot de WiseMining partage des informations sur la manière dont le Bitcoin peut influencer notre consommation énergétique.","Bitcoin et énergie, Minage à domicile, Chauffage économique, Double usage de l'électricité, Impact environnemental positif, Impact social positif, Viabilité économique du minage à domicile, Valorisation de l'énergie, Résilience du système, Vision et stratégie de Wise Mining",,"""Le Bitcoin, le chauffage domestique, et l'énergie : Impact et opportunités""",,,,,,,
f7186e0d871506bb524269d6a8461462,agriculture,"2.  preserver  le capital, travailler sur le temps long",2,https://ata.land/shift-to-a-regenerative-future/,comment bitcoin change societe,"Le texte aborde la question de la dégradation des terres et propose une transition vers un avenir régénératif. Il met en avant des solutions telles que la vérification des résultats écologiques, l'évaluation de la santé organisationnelle, la formation en leadership régénératif et la conception de laboratoires. L'accent est mis sur des approches favorisant la régénération des terres.","Dégradation des terres, Agriculture régénératrice, Systèmes vivants, Pratiques agricoles conventionnelles, Humberto Maturana et Francisco Varela, Capacité autogénératrice, Conséquences des pratiques agricoles dégénératives, Transition de la dégénérescence à la régénération, Paradigme mécaniste vs. paradigme des systèmes vivants, Agriculture régénératrice comme solution durable, Changement de mentalité des agriculteurs, Évaluation des résultats écologiques, Gestion de l'agriculture et de la santé des sols",,"""Vers un Avenir Régénératif : Solutions pour la Dégradation des Terres""",,,,,,,
1cfde6cc31392202f8528f13b9a3328e,agriculture,"2.  preserver  le capital, travailler sur le temps long",2,https://beefinitiative.com/,comment bitcoin change societe,L'initiative bovine défend l'approvisionnement alimentaire local.,"L'initiative Beef, Approvisionnement alimentaire localisé, Boîtes de viande, Producteurs de viande, Carte des producteurs, Sécurité alimentaire, Mission de l'initiative Beef, Réseau décentralisé, Chaînes d'approvisionnement alimentaire localisées, Abonnements, Engagements des producteurs, Vaccins ARNm, Intégrité alimentaire, Confiance des clients",,"""Promotion de l'Approvisionnement Alimentaire Local par l'Initiative Bovine""",,,,,,,
4726f1176f0c19e601438c11f336e0d9,environnement,2. des accusations  a l'oppose des realites !,2,https://medium.com/@Nakamotard/bitcoin-a-counterintuitive-solution-to-climate-change-e30301ae57a3,comment bitcoin change societe,"Bitcoin est présenté comme une solution contre-intuitive au changement climatique dans un article traduit de l'auteur Alexandre Stachtchenko. L'article explore cette idée de manière détaillée, offrant des perspectives intéressantes sur le sujet.","Bitcoin, Solution au changement climatique, Contre-intuitif, Vaccination, Histoire médicale, Ignace Semmelweis, Louis Pasteur, Consommation d'électricité, Promotion de la lutte contre le changement climatique, Système monétaire actuel, Destructeur environnemental, Inflation, Banques centrales, Christine Lagarde, Argentine, Dollar américain, Perte de valeur de la monnaie, Augmentation de la masse monétaire, Prix, Pouvoir d'achat, Productivité, Dépenses,",67,"""Bitcoin : Une Solution Contre-Intuitive au Changement Climatique""",,,,,,,
aaee0b3f99754577ea11b29176aaee51,environnement,2. des accusations  a l'oppose des realites !,2,https://medium.com/@AlexStach/bitcoin-une-solution-contre-intuitive-au-changement-climatique-668364b0c205,comment bitcoin change societe,"L'article explore comment Bitcoin pourrait offrir une solution surprenante au changement climatique. Il met en avant des enseignements clés, incitant à une lecture complète pour une meilleure compréhension.","Bitcoin, Changement climatique, Contre-intuitif, Vaccination, Électricité, Écologie, Système monétaire, Inflation, Banques centrales, Peso argentin, Dollar américain, Pouvoir d'achat, Masse monétaire",76,"""Bitcoin : Une Solution Inattendue pour le Changement Climatique""",,,,,,,
2a826ec15ead74e74e53cc8a12f4aea1,environnement,2. des accusations  a l'oppose des realites !,2,https://www.bitstack-app.com/blog/bitcoin-n-est-pas-une-catastrophe-ecologique,comment bitcoin change societe,Bitcoin n'est pas une catastrophe écologique malgré les critiques sur son empreinte environnementale liée à sa consommation d'électricité.,"Impact environnemental du Bitcoin, Preuve de travail dans le fonctionnement du Bitcoin, Consommation d'électricité du Bitcoin, Comparaison avec d'autres secteurs, Bénéfices écologiques du Bitcoin, Valorisation de la chaleur produite par le minage, Monnaie finie, Système de paiement pair-à-pair, Consensus de Nakamoto, Attaques Sybil, Minage de Bitcoin, Rôle des mineurs, Électricité comme ressource, Ouverture du système de consensus de Nakamoto",31,"""Bitcoin : Réfutation des critiques environnementales sur sa consommation d'électricité""",,,,,,,
7b5b6eff48a70687bd110670e56d2e6c,environnement,2. des accusations  a l'oppose des realites !,2,https://www.thegreensideofbitcoin.com/#ib-toc-anchor-11,comment bitcoin change societe,"Le texte aborde le côté écologique du Bitcoin, soulignant l'importance de comprendre cette cryptomonnaie par rapport aux devises traditionnelles. Il met en avant l'idée de réformer le système monétaire pour améliorer le monde.","Bitcoin et l'environnement, Impact environnemental du minage de Bitcoin, Énergie renouvelable dans le minage de Bitcoin, Énergie bloquée, Solutions innovantes pour un écosystème Bitcoin plus durable",51,"""Réformer le système monétaire : L'impact écologique du Bitcoin""",,,,,,,
b12c2185108cc017b29676ef28349437,science & recherche,1. problematiques de fond affectant la production de connaissances,2,https://intellectualtakeout.org/2023/01/academic-writing-nobody-reads/,comment bitcoin change societe,"Les universitaires écrivent de la littérature académique qui reste largement inconnue du grand public, soulevant des questions sur la pertinence et l'accessibilité de leurs recherches.","Recherche académique, Publications universitaires, Impact et lecture des articles, Motivations des professeurs, Spécialisation universitaire, Accessibilité des articles, Contraintes de la publication, Utilisation de l'intellectuel capital, Aliénation académique, Objectif de la recherche universitaire",11,"""Pertinence et Accessibilité de la Littérature Académique: Un Défi pour les Universitaires""",,,,,,,
eef714d7f5a26fa516a9f662e351790b,desintermediation,1. se passer des  intermediaires,2,https://www.swanbitcoin.com/inventing-bitcoin/,comment bitcoin change societe,"Le livre ""Inventing Bitcoin"" de Yan Pritzker, cofondateur et CTO de Swan Bitcoin, est présenté comme la meilleure introduction au fonctionnement du système Bitcoin. Bien qu'il soit en vente sur Amazon, Yan le propose gratuitement à la communauté Swan pour promouvoir l'éducation sur le Bitcoin.","Invention de Bitcoin, Livre gratuit, Auteur : Yan Pritzker, Co-fondateur et CTO de Swan Bitcoin, Expérience en développement de logiciels et entrepreneuriat, Acquis par Etsy, Conférences sur Bitcoin, Services Swan Bitcoin, Éducation sur Bitcoin, Sécurité, Achat et détention de Bitcoin, Consultation financière et fiscale",1,"""Le livre ""Inventing Bitcoin"" de Yan Pritzker : Une introduction essentielle au Bitcoin offerte gratuitement par Swan Bitcoin""",,,,,,,
76193665c715cae2df0ea5840bd49be5,desintermediation,1. se passer des  intermediaires,2,https://bitcoin.fr/les-banques-et-la-blockchain/,comment bitcoin change societe,Le texte aborde les banques et la technologie de la blockchain.,"Banques, Blockchain, Bitcoin, Technologie, Décentralisé, Transferts internationaux, Standard Bank, Fidor Bank, Ripple, Indépendance, Transferts à l'intérieur du groupe, Hyperledger, R3, Désintermédiation",7,"""Banques et Blockchain : Une Révolution Technologique""",,,,,,,
5b44969e19a9f8f15b710f19d10975a1,desintermediation,1. se passer des  intermediaires,2,https://www.journaldunet.com/economie/finance/1443565-vers-un-monde-financier-sans-intermediaire/,comment bitcoin change societe,"Le texte discute de l'évolution vers un monde financier sans intermédiaire, mettant en avant des domaines tels que la ville durable, l'IA, le Web3, le SEO, le cloud, la fintech, l'IoT et la cybersécurité. Il aborde également des sujets comme les événements, les livres blancs, la MarTech, le big data, l'emploi et la smart city.","Blockchain, Intermediation financière, Désintermédiation, Crise de 2008, Blockchains, Finance décentralisée, Contrats intelligents, Adaptation des acteurs traditionnels",5,"""Vers un Monde Financier Sans Intermédiaire : Tendances Technologiques et Innovations Clés""",,,,,,,
5e0ad922a396722973a6d418416337c7,nutrition & sante,degradation des habitudes alimentaires,2,https://podcasts.apple.com/ca/podcast/107-deep-nutrition-with-dr-cate-shanahan/id1403202032?i=1000554506244,comment bitcoin change societe,"Le podcast ""The Bitcoin Standard"" accueille le Dr Cate Shanahan pour discuter de son travail remarquable sur la nutrition profonde.","Nutrition, Traditional foods, Modern fiat foods, Health consequences, Seed oils, Ancel Keys, Weston Price, Children's health, Financial incentives in medicine, Resources mentioned, Bitcoin Standard Podcast, Meat consumption, Fiat foods, Saifedean's books",4,"""Exploration de la nutrition profonde avec le Dr Cate Shanahan""",,,,,,,
f26ed15b24b26b1a4029767c2aa903ec,nutrition & sante,degradation des habitudes alimentaires,2,https://bigthink.com/health/red-meat-cancer-not-health-risk/,comment bitcoin change societe,La viande rouge n'est pas un risque pour la santé selon une nouvelle étude qui critique des recherches peu fiables.,"Risque pour la santé associé à la viande rouge, Limitations des études antérieures, Nouvelle étude de l'Université de Washington, Faibles preuves de lien entre la viande rouge et certains cancers et maladies, Méthodologie de notation du risque, Critique de la recherche en santé, Méthodes statistiques novatrices",,"""Étude : La viande rouge n'est pas un risque pour la santé malgré les critiques""",,,,,,,
295017dc1822204d22ef07d3150386ac,nutrition & sante,retour aux fondamentaux - ne te fie pas : verifie !,2,https://justmeat.co/,comment bitcoin change societe,"Un contenu mettant en avant le concept de manger exclusivement de la viande, principalement riche en graisses, sans trop de restrictions, présenté par Michael Goldstein et Amber O'Hearn.","Régime carnivore, Ketogenic Diet, Vilhjalmur Stefansson, Alimentation à base de viande, Carnivore facultatif, Santé et alimentation, Diabète et régimes pauvres en glucides, Evolution humaine et régimes, Vitamine C et maladies, Traitement des patients en surpoids, Lard et huile de coco, Maladies traitées par le régime paléolithique cétogène",8,"""Manger exclusivement de la viande: Le régime riche en graisses sans restrictions""",,,,,,,
685b3d0c5df630ef2aa9cb94b360f5db,droits & libertes,bitcoin : une chance pour les droits de l'homme,2,https://nakamotoinstitute.org/digital-cash-and-privacy/,comment bitcoin change societe,"Le texte aborde les défis liés à l'utilisation de la monnaie numérique, mettant en avant les préoccupations concernant la perte de vie privée à mesure que les paiements électroniques se répandent.","Cryptomonnaie, Confidentialité, Paiements électroniques, Vie privée, Transactions, Cartes de crédit, Anonymat, Sécurité, Double-dépense, Fraude, Marchands, Systèmes de paiement, Enregistrements des transactions, Numéros de carte de crédit, Préoccupations de confidentialité, Anonymat financier",5,"""Les Défis de la Vie Privée dans l'Ère de la Monnaie Numérique""",,,,,,,
1b908b2cfc46e342144896d7a561eaf9,droits & libertes,bitcoin : une chance pour les droits de l'homme,2,https://europeanbitcoiners.com/contre-le-systeme-corruptible-du-fiat-le-bitcoin-fait-respecter-les-droits-universels-de-lhomme/,comment bitcoin change societe,"Le Bitcoin est présenté comme une alternative au système corruptible du fiat, garantissant le respect des droits universels de l'homme.","Bitcoin, Droits universels de l'homme, Preuve de travail, Preuve d'enjeu, Décentralisation, Censure, Liberté financière, Résistance civile, Dictateurs, Déclaration universelle des droits de l'homme, Nations unies, Seconde Guerre mondiale, Bitcoin Magazine",,"""Le Bitcoin : Une Alternative Respectueuse des Droits de l'Homme""",,,,,,,
7b8d08cc8e8e75e3cd680f628078a043,droits & libertes,"droits, libertes, et responsabilites !",2,https://learn.heyapollo.com/blog/bitcoin-and-the-marketplace-of-ideas-how-bitcoin-embodies-free-speech,comment bitcoin change societe,Bitcoin incarne la liberté d'expression en tant que réseau décentralisé et sans autorisation. Cet article explore comment la transparence et l'échange d'idées sont essentiels pour découvrir la vérité et favoriser le développement intellectuel.,"Bitcoin comme réseau décentralisé, Liberté d'expression, Première Amendement, ""Marché des idées"", Oliver Wendell Holmes Jr., William Douglas, Protection de la liberté d'expression, Démocratie, Changement social, Protocole Bitcoin, Liberté des mathématiques et de la parole, Oliver Wendell Holmes et la liberté d'expression, William O. Douglas et la démocratie, Impact sur la loi constitutionnelle moderne",,"""Bitcoin : Liberté d'Expression et Transparence pour la Vérité et le Développement Intellectuel""",,,,,,,
18c9edba49a79a4faae3033a0811417a,droits & libertes,vie privee,2,https://www.theyliewedie.org/ressources/biblio/fr/C.May_Timothy_-_Le_manifeste_crypto_anarchiste.html,comment bitcoin change societe,"Le manifeste crypto-anarchiste de Timothy C. May explore comment la technologie informatique permettrait la communication anonyme entre individus, offrant ainsi la possibilité d'échanger des messages et de mener des affaires sans révéler d'identité légale.","Crypto-anarchie, Cypherpunks, Anonymat, Cryptographie, Révolution sociale et économique, Sécurité nationale, Vitesse des réseaux informatiques, Rôle de l'État, Marché informatique anonyme, Marchés d'assassinats et d'extorsions, CryptoNet, Intervention gouvernementale, Propriété intellectuelle, Liberté d'expression",,"""La Révolution de l'Anonymat Numérique: Exploration du Manifeste Crypto-Anarchiste de Timothy C. May""",,,,,,,
d483ed13e7b4b531dae5a01cd6e686f4,droits & libertes,vie privee,2,https://europeanbitcoiners.com/liberte-et-confidentialite/,comment bitcoin change societe,"Le texte discute de la liberté et de la confidentialité comme deux aspects essentiels, liés l'un à l'autre. L'auteur, Sovereign Monk, aborde ces concepts en profondeur, soulignant leur importance.","Liberté et Confidentialité, Sociétés libres et ouvertes, Valeurs fondamentales à défendre, Implications sociétales des inventions, Évolution de l'internet, Bitcoin et Lightning Network Protocol, Comparaison avec TCP/IP, Hypertext Transfer Protocol (HTTP), Origines du World Wide Web",16,"""Liberté et Confidentialité: Une Exploration Approfondie par Sovereign Monk""",,,,,,,
9d78dfb2601425866b10a7d3a2c11732,droits & libertes,vie privee,2,https://dergigi.com/2020/07/21/true-names-not-required/,comment bitcoin change societe,"En 1981, Vernor Vinge a publié sa nouvelle prophétique ""True Names"", anticipant l'essor de l'internet. Ce récit est une œuvre majeure de la science-fiction combinant mathématiques, informatique et anticipation.","Identité en ligne, Anonymat et pseudonymat, Bitcoin et Satoshi Nakamoto, Interaction en ligne, Noms réels vs pseudonymes, Vie virtuelle et réelle, Réseaux sociaux et jeux en ligne, Attaques contre l'anonymat, Vie privée en ligne, Identité numérique et surveillance",15,"""True Names"" de Vernor Vinge : La prophétie de l'internet dans la science-fiction",,,,,,,
525eedc226a8492905be8899c2b5ecb8,droits & libertes,vie privee,2,https://www.bloomberg.com/news/articles/2022-09-21/crypto-tracer-chainalysis-busts-bitcoin-btc-anonymity,comment bitcoin change societe,"Bloomberg demande de confirmer que vous n'êtes pas un robot en raison d'une activité inhabituelle sur le réseau de votre ordinateur. Vous devez vérifier que votre navigateur prend en charge JavaScript et les cookies, et qu'ils ne sont pas bloqués. Pour plus d'informations, consultez les Conditions d'utilisation et la Politique en matière de cookies de Bloomberg.","Bloomberg, Robot, Activité inhabituelle, Support, JavaScript, Cookies, Blocage, Conditions de service, Politique de cookies, Équipe de support, ID de référence au blocage",0,"""Vérification de sécurité requise : Guide JavaScript et cookies de Bloomberg""",,,,,,,
22149bf57914c66e05b117594a4cf03c,politique,bitcoin : aspiration et positionnement  politique,2,https://nakamotoinstitute.org/politics-vs-technology/,comment bitcoin change societe,"La technologie offre des gains permanents, contrairement à l'approche politique qui est plutôt un outil tactique temporaire. Pour changer le monde, privilégiez les solutions technologiques aux protestations politiques.","Politique vs Technologie, Cypherpunks, Clipper Proposal, Enquête sur l'exportation de PGP, Privacy et Sécurité, Cinquième Amendement, Libre circulation de PGP, Cryptographie, Clés cryptographiques, Limitations légales, Liberté et Vie Privée, Société idéale, Réalité vs Technologie",2,"""Privilégiez les solutions technologiques pour changer le monde""",,,,,,,
4cdf32e70a245fc4de020533869e00a3,politique,bitcoin : aspiration et positionnement  politique,2,https://decouvrebitcoin.com/la-librairie/articles/article-manifeste-crypto-anarchiste/,comment bitcoin change societe,"Le texte discute du ""Manifeste Crypto-Anarchiste"" de Timothy C. May, écrit le 22 novembre 1992.","Manifeste Crypto-Anarchiste, Crypto-anarchisme, Capacité informatique, Communication anonyme, Chiffrement, Réseaux informatiques, Sécurité nationale, Vente de secrets nationaux, Marché électronique anonyme, Influence des gouvernements et des corporations, Bourses de l'information, Propriété intellectuelle, Mathématiques, Barrières, Timothy C. May",,"""Manifeste Crypto-Anarchiste: Liberté et Cryptographie en 1992""",,,,,,,
